instance,pod,timestamp,value
10.100.252.157:10250,calico-node-mxtbr,1716834173.353,64141994.66666667
10.100.252.157:10250,calico-node-mxtbr,1716834174.353,64141994.66666667
10.100.252.157:10250,calico-node-mxtbr,1716834175.353,64141994.66666667
10.100.252.157:10250,calico-node-mxtbr,1716834176.353,64141994.66666667
10.100.252.157:10250,calico-node-mxtbr,1716834177.353,64141994.66666667
10.100.252.157:10250,calico-node-mxtbr,1716834178.353,64141994.66666667
10.100.252.157:10250,calico-node-mxtbr,1716834179.353,64141994.66666667
10.100.252.157:10250,calico-node-mxtbr,1716834180.353,64141994.66666667
10.100.252.157:10250,calico-node-mxtbr,1716834181.353,64141994.66666667
10.100.252.157:10250,calico-node-mxtbr,1716834182.353,64141994.66666667
10.100.252.157:10250,calico-node-mxtbr,1716834183.353,64196608
10.100.252.157:10250,calico-node-mxtbr,1716834184.353,64196608
10.100.252.157:10250,calico-node-mxtbr,1716834185.353,64196608
10.100.252.157:10250,calico-node-mxtbr,1716834186.353,64196608
10.100.252.157:10250,calico-node-mxtbr,1716834187.353,64196608
10.100.252.157:10250,calico-node-mxtbr,1716834188.353,64196608
10.100.252.157:10250,calico-node-mxtbr,1716834189.353,64196608
10.100.252.157:10250,calico-node-mxtbr,1716834190.353,64196608
10.100.252.157:10250,calico-node-mxtbr,1716834191.353,64196608
10.100.252.157:10250,calico-node-mxtbr,1716834192.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834193.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834194.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834195.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834196.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834197.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834198.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834199.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834200.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834201.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834202.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834203.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834204.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834205.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834206.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834207.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834208.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834209.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834210.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834211.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834212.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834213.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834214.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834215.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834216.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834217.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834218.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834219.353,64275797.33333333
10.100.252.157:10250,calico-node-mxtbr,1716834220.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834221.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834222.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834223.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834224.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834225.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834226.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834227.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834228.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834229.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834230.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834231.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834232.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834233.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834234.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834235.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834236.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834237.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834238.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834239.353,64256682.666666664
10.100.252.157:10250,calico-node-mxtbr,1716834240.353,64256682.666666664
