namespace,pod,timestamp,value
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833762.277,38667468.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833763.277,38667468.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833764.277,38667468.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833765.277,38667468.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833766.277,38667468.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833767.277,38667468.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833768.277,38667468.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833769.277,38667468.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833770.277,38667468.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833771.277,38669442.32727273
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833772.277,38669442.32727273
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833773.277,38671453.09090909
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833774.277,38671453.09090909
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833775.277,38671453.09090909
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833776.277,38671453.09090909
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833777.277,38671453.09090909
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833778.277,38681320.72727273
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833779.277,38681320.72727273
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833780.277,38681320.72727273
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833781.277,38677708.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833782.277,38677708.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833783.277,38677708.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833784.277,38677708.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833785.277,38677708.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833786.277,38677708.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833787.277,38677708.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833788.277,38677708.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833789.277,38677708.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833790.277,38677708.8
oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-rh89f,1716833791.277,38677708.8
