instance,timestamp,value
10.100.252.186:9100,1716028233.311,3.7556666666656384
10.100.252.186:9100,1716028234.311,3.7556666666656384
10.100.252.186:9100,1716028235.311,3.7556666666656384
10.100.252.186:9100,1716028236.311,3.7556666666656384
10.100.252.186:9100,1716028237.311,3.7556666666656384
10.100.252.186:9100,1716028238.311,3.7556666666656384
10.100.252.186:9100,1716028239.311,3.7556666666656384
10.100.252.186:9100,1716028240.311,3.7556666666656384
10.100.252.186:9100,1716028241.311,3.7556666666656384
10.100.252.186:9100,1716028242.311,3.7556666666656384
10.100.252.186:9100,1716028243.311,3.7556666666656384
10.100.252.186:9100,1716028244.311,3.7556666666656384
10.100.252.186:9100,1716028245.311,3.7556666666656384
10.100.252.186:9100,1716028246.311,3.7556666666656384
10.100.252.186:9100,1716028247.311,3.7556666666656384
10.100.252.186:9100,1716028248.311,3.7556666666656384
10.100.252.186:9100,1716028249.311,3.7556666666656384
10.100.252.186:9100,1716028250.311,3.7556666666656384
10.100.252.186:9100,1716028251.311,3.7556666666656384
10.100.252.186:9100,1716028252.311,3.7556666666656384
10.100.252.186:9100,1716028253.311,3.7556666666656384
10.100.252.186:9100,1716028254.311,3.7556666666656384
10.100.252.186:9100,1716028255.311,3.794333333334362
10.100.252.186:9100,1716028256.311,3.794333333334362
10.100.252.186:9100,1716028257.311,3.794333333334362
10.100.252.186:9100,1716028258.311,3.794333333334362
10.100.252.186:9100,1716028259.311,3.794333333334362
10.100.252.186:9100,1716028260.311,3.794333333334362
10.100.252.186:9100,1716028261.311,3.794333333334362
10.100.252.186:9100,1716028262.311,3.794333333334362
10.100.252.186:9100,1716028263.311,3.794333333334362
10.100.252.186:9100,1716028264.311,3.794333333334362
10.100.252.186:9100,1716028265.311,3.794333333334362
10.100.252.186:9100,1716028266.311,3.794333333334362
10.100.252.186:9100,1716028267.311,3.794333333334362
10.100.252.186:9100,1716028268.311,3.794333333334362
10.100.252.186:9100,1716028269.311,3.794333333334362
10.100.252.186:9100,1716028270.311,3.794333333334362
10.100.252.186:9100,1716028271.311,3.794333333334362
10.100.252.186:9100,1716028272.311,3.794333333334362
10.100.252.186:9100,1716028273.311,3.794333333334362
10.100.252.186:9100,1716028274.311,3.794333333334362
10.100.252.186:9100,1716028275.311,3.794333333334362
10.100.252.186:9100,1716028276.311,3.794333333334362
10.100.252.186:9100,1716028277.311,3.794333333334362
10.100.252.186:9100,1716028278.311,3.794333333334362
10.100.252.186:9100,1716028279.311,3.794333333334362
10.100.252.186:9100,1716028280.311,3.794333333334362
10.100.252.186:9100,1716028281.311,3.794333333334362
10.100.252.186:9100,1716028282.311,3.794333333334362
10.100.252.186:9100,1716028283.311,3.794333333334362
10.100.252.186:9100,1716028284.311,3.794333333334362
10.100.252.186:9100,1716028285.311,3.7896666666662586
10.100.252.186:9100,1716028286.311,3.7896666666662586
10.100.252.186:9100,1716028287.311,3.7896666666662586
10.100.252.186:9100,1716028288.311,3.7896666666662586
10.100.252.186:9100,1716028289.311,3.7896666666662586
10.100.252.186:9100,1716028290.311,3.7896666666662586
10.100.252.186:9100,1716028291.311,3.7896666666662586
10.100.252.186:9100,1716028292.311,3.7896666666662586
10.100.252.186:9100,1716028293.311,3.7896666666662586
10.100.252.186:9100,1716028294.311,3.7896666666662586
10.100.252.186:9100,1716028295.311,3.7896666666662586
