pod,namespace,container,timestamp,value
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825142.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825143.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825144.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825145.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825146.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825147.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825148.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825149.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825150.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825151.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825152.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825153.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825154.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825155.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825156.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825157.474,1.2472487160674979
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825158.474,1.0873640794900639
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825159.474,1.0873640794900639
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825160.474,1.0873640794900639
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825161.474,1.0873640794900639
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825162.474,1.0873640794900639
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825163.474,1.0873640794900639
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825164.474,0.9202453987730062
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825165.474,0.9202453987730062
cert-manager-7ddd8cdb9f-hrv46,cert-manager,POD,1716825166.474,0.9202453987730062
