instance,pod,timestamp,value
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028233.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028234.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028235.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028236.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028237.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028238.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028239.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028240.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028241.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028242.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028243.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028244.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028245.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028246.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028247.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028248.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028249.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028250.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028251.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028252.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028253.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028254.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028255.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028256.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028257.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028258.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028259.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028260.311,12748117.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028261.311,12772693.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028262.311,12772693.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028263.311,12772693.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028264.311,12772693.333333332
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028265.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028266.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028267.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028268.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028269.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028270.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028271.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028272.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028273.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028274.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028275.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028276.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028277.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028278.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028279.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028280.311,12798634.666666666
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028281.311,12800000
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028282.311,12800000
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028283.311,12800000
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028284.311,12800000
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028285.311,12800000
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028286.311,12800000
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028287.311,12800000
10.100.252.186:10250,calico-kube-controllers-658d97c59c-wnz7d,1716028288.311,12800000
